Frame,x,y,z
-308.2159,36.26641,212
-308.0012,36.28605,212
-307.7489,36.30827,212
-307.6038,36.32061,212
-307.385,36.33866,212
-307.1647,36.35614,212
-306.9801,36.37026,212
-306.7573,36.38667,212
-306.5331,36.40248,212
-306.3452,36.41521,212
-306.1564,36.42752,212
-305.9666,36.43941,212
-305.7375,36.45313,212
-305.5072,36.46622,212
-305.2755,36.47869,212
-305.0813,36.48861,212
-304.8862,36.4981,212
-304.6902,36.50716,212
-304.4143,36.51909,212
-304.1764,36.52864,212
-303.9771,36.5361,212
-303.7368,36.54447,212
-303.5355,36.55096,212
-303.2928,36.55814,212
-303.0895,36.56364,212
-302.8854,36.56868,212
-302.5981,36.57498,212
-302.3918,36.57893,212
-302.1847,36.58243,212
-301.9767,36.58547,212
-301.684,36.58896,212
-301.4317,36.59123,212
-301.2628,36.59238,212
-300.9235,36.59378,212
-300.7957,36.59401,212
-300.5391,36.59396,212
-300.2383,36.59305,212
-300.0656,36.59213,212
-299.7186,36.58939,212
-299.588,36.58806,212
-299.3257,36.58489,212
-299.0623,36.58105,212
-298.8419,36.57735,212
-298.5763,36.57228,212
-298.3541,36.56755,212
-298.131,36.56236,212
-297.8623,36.55552,212
-297.5923,36.548,212
-297.3665,36.54123,212
-297.0945,36.53248,212
-296.8669,36.52468,212
-296.5469,36.51299,212
-296.3174,36.50409,212
-296.041,36.49279,212
-295.8098,36.48286,212
-295.5777,36.47247,212
-295.2982,36.45939,212
-295.0645,36.44799,212
-294.8299,36.43612,212
-294.5003,36.41874,212
-294.2639,36.40577,212
-294.0268,36.39235,212
-293.6936,36.37278,212
-293.4546,36.35826,212
-293.1669,36.34023,212
-292.7815,36.31516,212
-292.5881,36.3022,212
-292.3942,36.28894,212
-292.1024,36.26851,212
-291.8584,36.25099,212
-291.6136,36.23302,212
-291.2699,36.2071,212
-291.0235,36.18805,212
-290.7268,36.1646,212
-290.4787,36.14456,212
-290.18,36.11993,212
-289.9304,36.09891,212
-289.68,36.07745,212
-289.3282,36.04666,212
-289.0256,36.01958,212
-288.6712,35.98718,212
-288.519,35.97303,212
-288.2136,35.94427,212
-287.8561,35.90991,212
-287.7025,35.89493,212
-287.3944,35.86449,212
-287.0854,35.83342,212
-286.827,35.80706,212
-286.5161,35.77486,212
-286.2042,35.74203,212
-285.9436,35.71421,212
-285.6299,35.68026,212
-285.3677,35.6515,212
-285.1049,35.62231,212
-284.7886,35.58673,212
-284.4713,35.55054,212
-284.2062,35.51992,212
-283.8871,35.48262,212
-283.5672,35.44473,212
-283.2998,35.41269,212
-282.978,35.37369,212
-282.6553,35.3341,212
-282.3857,35.30065,212
-282.1154,35.26679,212
-281.7903,35.22562,212
-281.4641,35.18386,212
-281.1917,35.14862,212
-280.8638,35.10579,212
-280.5899,35.06966,212
-280.2604,35.02576,212
-279.93,34.9813,212
-279.654,34.9438,212
-279.3219,34.89828,212
-278.9889,34.85218,212
-278.7664,34.82114,212
-278.3761,34.76621,212
-278.0966,34.7265,212
-277.7603,34.67833,212
-277.4795,34.63776,212
-277.1416,34.58858,212
-276.8029,34.53883,212
-276.5765,34.50535,212
-276.1795,34.44617,212
-275.8953,34.40345,212
-275.6104,34.36034,212
-275.3249,34.31686,212
-274.9816,34.26418,212
-274.5799,34.20205,212
-274.2923,34.15721,212
-274.0041,34.112,212
-273.7154,34.06642,212
-273.2521,33.99273,212
-273.078,33.96485,212
-272.7292,33.90869,212
-272.3212,33.84251,212
-272.0291,33.7948,212
-271.7364,33.74673,212
-271.3844,33.68857,212
-271.0905,33.63971,212
-270.7371,33.5806,212
-270.4419,33.53094,212
-270.087,33.4709,212
-269.7312,33.41034,212
-269.4342,33.35949,212
-269.077,33.298,212
-268.7788,33.24637,212
-268.4202,33.18397,212
-268.0608,33.12106,212
-267.7607,33.06826,212
-267.4601,33.01512,212
-267.0986,32.9509,212
-266.7968,32.897,212
-266.434,32.83189,212
-266.0703,32.76628,212
-265.7667,32.71124,212
-265.2799,32.62247,212
-265.036,32.57777,212
-264.6695,32.51033,212
-264.3635,32.45376,212
-264.1183,32.40827,212
-263.6885,32.32816,212
-263.3193,32.25898,212
-263.0728,32.2126,212
-262.6405,32.13094,212
-262.3312,32.07223,212
-261.9593,32.00135,212
-261.5868,31.93002,212
-261.2757,31.87022,212
-260.9019,31.79805,212
-260.5898,31.73756,212
-260.2772,31.67676,212
-259.9014,31.60339,212
-259.5249,31.52958,212
-259.1478,31.45532,212
-258.833,31.3931,212
-258.5177,31.33057,212
-258.1387,31.25514,212
-257.8224,31.19194,212
-257.4421,31.11571,212
-257.0612,31.03905,212
-256.7433,30.97483,212
-256.3612,30.89739,212
-256.0423,30.83252,212
-255.7229,30.76736,212
-255.339,30.68878,212
-255.0186,30.62298,212
-254.5693,30.53036,212
-254.2478,30.46386,212
-253.8614,30.38369,212
-253.5389,30.31656,212
-253.1514,30.23562,212
-252.8279,30.16787,212
-252.504,30.09984,212
-252.1148,30.01782,212
-251.7249,29.93541,212
-251.3344,29.85259,212
-251.0085,29.78328,212
-250.6822,29.71368,212
-250.2247,29.6158,212
-249.8973,29.54555,212
-249.5696,29.47503,212
-249.2414,29.40424,212
-248.847,29.31894,212
-248.452,29.23325,212
-247.9905,29.1328,212
-247.7264,29.07517,212
-247.3959,29.00289,212
-246.9987,28.91582,212
-246.601,28.82836,212
-246.2691,28.7552,212
-245.8703,28.66706,212
-245.5375,28.59332,212
-245.1376,28.50451,212
-244.7372,28.41533,212
-244.4032,28.34074,212
-244.0017,28.25089,212
-243.5996,28.16068,212
-243.3313,28.10034,212
-242.8611,27.99437,212
-242.5921,27.9336,212
-242.1207,27.82687,212
-241.851,27.76566,212
-241.446,27.67357,212
-240.9729,27.56568,212
-240.7021,27.50382,212
-240.2278,27.39519,212
-239.9565,27.33291,212
-239.481,27.22355,212
-239.073,27.12945,212
-238.7325,27.05077,212
-238.3916,26.97187,212
-237.9821,26.87687,212
-237.6405,26.79745,212
-237.23,26.70185,212
-236.8191,26.60592,212
-236.4762,26.52572,212
-236.0643,26.42919,212
-235.7895,26.36466,212
-235.3079,26.25138,212
-234.8946,26.15394,212
-234.5498,26.07249,212
-234.1355,25.97447,212
-233.79,25.89254,212
-233.3749,25.79394,212
-233.0979,25.72803,212
-232.6126,25.61236,212
-232.2655,25.52948,212
-231.8486,25.42975,212
-231.5009,25.3464,212
-231.0831,25.2461,212
-230.6648,25.14551,212
-230.3159,25.06145,212
-229.8969,24.9603,212
-229.4773,24.85886,212
-229.1974,24.79107,212
-228.777,24.68913,212
-228.3563,24.5869,212
-228.0053,24.50149,212
-227.5836,24.39873,212
-227.1616,24.29568,212
-226.8095,24.20959,212
-226.3867,24.10602,212
-226.1045,24.03681,212
-225.6102,23.9154,212
-225.1861,23.81103,212
-224.8323,23.72384,212
-224.4074,23.61896,212
-224.053,23.53134,212
-223.6273,23.42595,212
-223.2722,23.33792,212
-222.8457,23.23204,212
-222.49,23.1436,212
-222.0627,23.03722,212
-221.7064,22.94835,212
-221.279,22.84055,212
-220.8517,22.73185,212
-220.4953,22.6414,212
-220.0671,22.53366,212
-219.7099,22.44487,212
-219.2809,22.33984,212
-218.9231,22.25364,212
-218.4937,22.15199,212
-218.1358,22.06896,212
-217.7064,21.97134,212
-217.2773,21.87588,212
-216.9199,21.79802,212
-216.4914,21.70665,212
-216.1348,21.63226,212
-215.7073,21.54509,212
-215.2806,21.46027,212
-214.8545,21.37784,212
-214.5709,21.32421,212
-214.0755,21.23296,212
-213.7929,21.18231,212
-213.2993,21.09629,212
-212.9476,21.0369,212
-212.5263,20.96789,212
-212.246,20.92326,212
-211.7566,20.84778,212
-211.3382,20.78575,212
-210.9903,20.73593,212
-210.5738,20.67838,212
-210.2276,20.63228,212
-209.882,20.58786,212
-209.3996,20.52847,212
-209.0559,20.48804,212
-208.7129,20.44925,212
-208.3707,20.4121,212
-207.9611,20.36967,212
-207.6206,20.33609,212
-207.213,20.29791,212
-206.8066,20.26203,212
-206.4688,20.23387,212
-205.9971,20.1971,212
-205.7282,20.17746,212
-205.3258,20.14987,212
-204.9914,20.12859,212
-204.591,20.10507,212
-204.1917,20.08377,212
-203.7936,20.06465,212
-203.4626,20.0504,212
-203.0665,20.03529,212
-202.7372,20.02436,212
-202.4086,20.01494,212
-201.9498,20.00426,212
-201.6884,19.99948,212
-201.2971,19.9941,212
-200.9068,19.99087,212
-200.5176,19.98979,212
-200.1941,19.99053,212
-199.8068,19.99339,212
-199.4849,19.99741,212
-199.0995,20.0042,212
-198.7792,20.0115,212
-198.3957,20.0222,212
-198.077,20.03275,212
-197.6954,20.04687,212
-197.3781,20.05911,212
-196.9982,20.07495,212
-196.6189,20.09189,212
-196.3031,20.10699,212
-195.9244,20.12633,212
-195.5459,20.14674,212
-195.2307,20.16434,212
-194.9154,20.18245,212
-194.5372,20.20469,212
-194.222,20.22348,212
-193.8438,20.24616,212
-193.4656,20.26887,212
-193.1504,20.2877,212
-192.7721,20.31007,212
-192.4568,20.32845,212
-192.0785,20.35011,212
-191.7002,20.37125,212
-191.385,20.38842,212
-191.0067,20.40843,212
-190.6284,20.42775,212
-190.3761,20.44023,212
-189.9347,20.46125,212
-189.6824,20.47279,212
-189.304,20.48942,212
-188.8626,20.5078,212
-188.5472,20.52024,212
-188.1687,20.53441,212
-187.9164,20.54339,212
-187.4748,20.55823,212
-187.1594,20.56813,212
-186.7808,20.57927,212
-186.4652,20.58794,212
-186.0865,20.5976,212
-185.7709,20.60504,212
-185.392,20.61327,212
-185.0763,20.61953,212
-184.6973,20.62636,212
-184.3182,20.63245,212
-184.0022,20.63697,212
-183.623,20.64175,212
-183.3068,20.64519,212
-182.9273,20.6487,212
-182.611,20.65112,212
-182.2313,20.65343,212
-181.9148,20.65486,212
-181.5348,20.65601,212
-181.218,20.6565,212
-180.8378,20.65655,212
-180.4574,20.65602,212
-180.1403,20.65514,212
-179.6962,20.65328,212
-179.3788,20.6515,212
-179.1248,20.64981,212
-178.7436,20.64685,212
-178.3623,20.64339,212
-177.9808,20.63944,212
-177.6627,20.63579,212
-177.2809,20.63098,212
-176.8988,20.62571,212
-176.5803,20.62099,212
-176.1979,20.61492,212
-175.8791,20.60954,212
-175.5601,20.60387,212
-175.1772,20.59671,212
-174.794,20.58915,212
-174.4745,20.58256,212
-174.091,20.5743,212
-173.7712,20.56714,212
-173.3872,20.55822,212
-173.0031,20.54894,212
-172.6827,20.54095,212
-172.2982,20.53106,212
-171.9775,20.52257,212
-171.5925,20.51208,212
-171.2073,20.50128,212
-170.9503,20.49391,212
-170.5005,20.4807,212
-170.2432,20.47296,212
-169.7928,20.45912,212
-169.4709,20.44901,212
-169.0844,20.43661,212
-168.7622,20.42607,212
-168.3753,20.41319,212
-167.9881,20.40004,212
-167.6653,20.38889,212
-167.2777,20.37528,212
-166.9545,20.36375,212
-166.5665,20.3497,212
-166.243,20.3378,212
-165.8545,20.32332,212
-165.5306,20.31108,212
-165.1417,20.29619,212
-164.7526,20.28107,212
-164.4281,20.26831,212
-164.0386,20.25281,212
-163.6487,20.23711,212
-163.3887,20.22652,212
-162.9985,20.21047,212
-162.6081,20.19423,212
-162.2174,20.17779,212
-161.8916,20.16394,212
-161.5005,20.14716,212
-161.1744,20.13303,212
-160.7829,20.11591,212
-160.4564,20.10151,212
-160.0644,20.08406,212
-159.6722,20.06644,212
-159.3452,20.05163,212
-158.9525,20.0337,212
-158.6251,20.01863,212
-158.2976,20.00345,212
-157.9043,19.98508,212
-157.5764,19.96965,212
-157.1171,19.9478,212
-156.7889,19.93169,212
-156.4607,19.91537,212
-156.0667,19.89565,212
-155.7383,19.87932,212
-155.3439,19.85997,212
-154.9493,19.84099,212
-154.6203,19.82552,212
-154.2253,19.80746,212
-153.83,19.79,212
-153.4345,19.77316,212
-153.1707,19.76232,212
-152.7749,19.74663,212
-152.3789,19.73166,212
-152.0488,19.71974,212
-151.6524,19.70611,212
-151.322,19.69534,212
-150.9253,19.6831,212
-150.5285,19.67163,212
-150.1978,19.66265,212
-149.8007,19.65257,212
-149.4035,19.64325,212
-149.1386,19.63745,212
-148.7412,19.62938,212
-148.3437,19.62204,212
-148.0124,19.61649,212
-147.681,19.61143,212
-147.2832,19.60602,212
-146.819,19.60059,212
-146.5537,19.5979,212
-146.0894,19.59393,212
-145.7576,19.59165,212
-145.4258,19.58982,212
-144.9613,19.588,212
-144.6294,19.58722,212
-144.2311,19.58685,212
-143.9655,19.58694,212
-143.5007,19.58772,212
-143.2351,19.58851,212
-142.8367,19.59018,212
-142.4382,19.5924,212
-142.0396,19.59515,212
-141.7075,19.59784,212
-141.309,19.60154,212
-140.9768,19.60501,212
-140.5118,19.61043,212
-140.246,19.61381,212
-139.8474,19.61928,212
-139.4488,19.6252,212
-139.1166,19.63046,212
-138.718,19.63718,212
-138.3194,19.64431,212
-137.9872,19.65056,212
-137.5885,19.65843,212
-137.2564,19.66528,212
-136.9242,19.67239,212
-136.5257,19.68126,212
-136.0607,19.69206,212
-135.7286,19.70007,212
-135.3965,19.70831,212
-135.0645,19.71677,212
-134.666,19.72723,212
-134.334,19.73618,212
-133.9356,19.7472,212
-133.5372,19.75851,212
-133.2053,19.76817,212
-132.807,19.78,212
-132.4751,19.79007,212
-132.0768,19.8024,212
-131.745,19.81287,212
-131.3469,19.82567,212
-130.9488,19.83871,212
-130.617,19.84977,212
-130.219,19.86324,212
-129.8874,19.87464,212
-129.4894,19.88852,212
-129.0915,19.90261,212
-128.76,19.91452,212
-128.3622,19.92899,212
-128.0971,19.93874,212
-127.6994,19.95354,212
-127.2355,19.97104,212
-126.9041,19.98369,212
-126.5728,19.99646,212
-126.1754,20.01195,212
-125.7779,20.0276,212
-125.4468,20.04076,212
-125.0496,20.05628,212
-124.7849,20.06645,212
-124.388,20.08135,212
-123.9912,20.09582,212
-123.5945,20.1099,212
-123.264,20.12127,212
-122.8674,20.1344,212
-122.471,20.14696,212
-122.0746,20.15891,212
-121.8103,20.16649,212
-121.4141,20.17728,212
-121.0839,20.18573,212
-120.6878,20.19517,212
-120.2917,20.20385,212
-119.9616,20.21049,212
-119.5657,20.21773,212
-119.1698,20.22419,212
-118.7739,20.22985,212
-118.51,20.23319,212
-118.1142,20.23754,212
-117.7184,20.24112,212
-117.3887,20.24351,212
-116.9929,20.24568,212
-116.5972,20.2471,212
-116.2675,20.24772,212
-115.8718,20.24781,212
-115.542,20.24734,212
-115.1463,20.24613,212
-114.7505,20.24424,212
-114.4207,20.24216,212
-114.0249,20.23906,212
-113.6291,20.23532,212
-113.2992,20.23173,212
-112.9033,20.22687,212
-112.6393,20.22329,212
-112.2432,20.21745,212
-111.8472,20.21103,212
-111.517,20.20526,212
-111.1208,20.19785,212
-110.7905,20.19127,212
-110.3941,20.18291,212
-109.9977,20.17404,212
-109.6672,20.16628,212
-109.2044,20.15486,212
-108.9399,20.14806,212
-108.4769,20.13567,212
-108.2123,20.12833,212
-107.8152,20.11695,212
-107.4181,20.10516,212
-107.087,20.09503,212
-106.6896,20.0825,212
-106.2921,20.06959,212
-106.027,20.06077,212
-105.6292,20.04724,212
-105.2313,20.03335,212
-104.8997,20.02151,212
-104.4351,20.00454,212
-104.1696,19.99463,212
-103.7048,19.97696,212
-103.4391,19.96667,212
-102.9741,19.94807,212
-102.6419,19.93425,212
-102.2433,19.91736,212
-101.911,19.90321,212
-101.5121,19.88633,212
-101.113,19.86968,212
-100.8469,19.85875,212
-100.4475,19.84268,212
-100.048,19.8271,212
-99.64823,19.81204,212
-99.31501,19.79991,212
-98.91499,19.78591,212
-98.51482,19.77254,212
-98.24796,19.76398,212
-97.84755,19.7517,212
-97.44701,19.74009,212
-97.11314,19.73093,212
-96.71238,19.72058,212
-96.31152,19.71093,212
-95.91055,19.70197,212
-95.57633,19.69504,212
-95.24206,19.68858,212
-94.84085,19.68146,212
-94.50645,19.67605,212
-94.172,19.67112,212
-93.7706,19.66582,212
-93.36913,19.66117,212
-93.03454,19.6578,212
-92.63297,19.65435,212
-92.16442,19.65112,212
-91.82971,19.64932,212
-91.56192,19.6482,212
-91.16021,19.64701,212
-90.69151,19.64636,212
-90.42366,19.64635,212
-89.95492,19.64693,212
-89.68705,19.6476,212
-89.28522,19.64905,212
-88.95037,19.65067,212
-88.48158,19.65354,212
-88.14672,19.65602,212
-87.7449,19.65943,212
-87.34307,19.66334,212
-87.07519,19.6662,212
-86.67336,19.67088,212
-86.27158,19.676,212
-85.93676,19.68061,212
-85.53498,19.68654,212
-85.2002,19.69179,212
-84.79847,19.69847,212
-84.39678,19.70555,212
-84.06205,19.71174,212
-83.66041,19.71951,212
-83.32574,19.72627,212
-82.92416,19.73471,212
-82.58953,19.742,212
-82.18803,19.75107,212
-81.78656,19.76047,212
-81.38514,19.7702,212
-81.05066,19.77853,212
-80.71621,19.78708,212
-80.31491,19.79762,212
-79.98054,19.80662,212
-79.57934,19.81767,212
-79.24505,19.8271,212
-78.71027,19.84256,212
-78.44291,19.85047,212
-78.10875,19.86051,212
-77.641,19.87485,212
-77.30694,19.8853,212
-76.97292,19.89591,212
-76.63895,19.90667,212
-76.17147,19.922,212
-75.90438,19.93089,212
-75.43704,19.94668,212
-75.17003,19.95582,212
-74.76956,19.96971,212
-74.4359,19.98143,212
-74.03556,19.99567,212
-73.63531,20.01009,212
-73.30181,20.02225,212
-72.90168,20.037,212
-72.50171,20.05167,212
-72.10192,20.06601,212
-71.7689,20.07768,212
-71.43597,20.08905,212
-71.10312,20.10016,212
-70.70378,20.11309,212
-70.37108,20.12348,212
-69.9054,20.13734,212
-69.50634,20.14859,212
-69.24034,20.15572,212
-68.84142,20.16584,212
-68.4426,20.17525,212
-68.11031,20.18252,212
-67.71163,20.19055,212
-67.31303,20.1978,212
-66.98093,20.20325,212
-66.58247,20.20906,212
-66.18407,20.21408,212
-65.91851,20.21699,212
-65.5202,20.22069,212
-65.12195,20.22362,212
-64.79011,20.22547,212
-64.39193,20.22699,212
-63.99377,20.22776,212
-63.66199,20.22783,212
-63.33023,20.2274,212
-62.86576,20.22596,212
-62.60036,20.22471,212
-62.20224,20.22226,212
-61.80413,20.21914,212
-61.47235,20.21604,212
-61.07419,20.21173,212
-60.74237,20.20766,212
-60.34416,20.20221,212
-59.9459,20.19616,212
-59.61399,20.19067,212
-59.21564,20.18356,212
-58.88365,20.17721,212
-58.48519,20.1691,212
-58.08667,20.16046,212
-57.75451,20.15287,212
-57.35585,20.1433,212
-57.02357,20.13495,212
-56.62476,20.1245,212
-56.29235,20.11543,212
-55.89336,20.10414,212
-55.49429,20.09241,212
-55.16164,20.0823,212
-54.76237,20.06979,212
-54.42956,20.05906,212
-54.03009,20.04582,212
-53.6971,20.03449,212
-53.23079,20.01818,212
-52.96425,20.00865,212
-52.56434,19.99404,212
-52.23099,19.98161,212
-51.83084,19.96637,212
-51.4307,19.95049,212
-51.09727,19.93676,212
-50.76381,19.92279,212
-50.29684,19.9031,212
-50.02991,19.89192,212
-49.62938,19.87533,212
-49.16189,19.85634,212
-48.89465,19.84574,212
-48.49365,19.83024,212
-48.09249,19.81525,212
-47.75808,19.80317,212
-47.35664,19.78923,212
-47.022,19.77809,212
-46.62031,19.7653,212
-46.28548,19.75515,212
-45.81657,19.74171,212
-45.54855,19.73444,212
-45.07941,19.72245,212
-44.74422,19.71446,212
-44.34192,19.70551,212
-44.00661,19.69858,212
-43.67123,19.69213,212
-43.20163,19.68388,212
-42.79904,19.67754,212
-42.53061,19.67369,212
-42.19503,19.66929,212
-41.65804,19.66319,212
-41.38951,19.66057,212
-40.98669,19.65718,212
-40.65097,19.65482,212
-40.31523,19.65289,212
-39.91231,19.65114,212
-39.57653,19.65013,212
-39.17358,19.64945,212
-38.77061,19.64935,212
-38.36762,19.64981,212
-38.03179,19.6506,212
-37.6288,19.65205,212
-37.22581,19.65402,212
-36.95715,19.65562,212
-36.48699,19.65895,212
-36.15117,19.66174,212
-35.7482,19.66552,212
-35.4124,19.66903,212
-35.00946,19.67365,212
-34.67369,19.67785,212
-34.27079,19.68328,212
-33.93507,19.68814,212
-33.53222,19.69434,212
-33.19654,19.69981,212
-32.79375,19.70674,212
-32.45812,19.7128,212
-32.0554,19.72042,212
-31.71983,19.72705,212
-31.38429,19.73393,212
-30.84749,19.74543,212
-30.51203,19.75292,212
-30.17661,19.76064,212
-29.84122,19.76857,212
-29.37173,19.78005,212
-29.10349,19.78679,212
-28.76822,19.79541,212
-28.23188,19.8096,212
-27.96375,19.81689,212
-27.62861,19.82616,212
-27.22651,19.83754,212
-26.89148,19.84721,212
-26.4895,19.85905,212
-26.0206,19.87318,212
-25.61876,19.88554,212
-25.28395,19.89602,212
-24.88223,19.90881,212
-24.61446,19.91745,212
-24.14595,19.93281,212
-23.81135,19.94394,212
-23.4099,19.9575,212
-23.07542,19.96895,212
-22.67411,19.98286,212
-22.33974,19.9946,212
-22.00543,20.00647,212
-21.67117,20.01846,212
-21.2033,20.03544,212
-20.80247,20.04977,212
-20.4686,20.06146,212
-20.13485,20.07285,212
-19.73448,20.08614,212
-19.40091,20.09692,212
-19.00072,20.10944,212
-18.60065,20.1214,212
-18.20066,20.13279,212
-17.8674,20.14182,212
-17.53422,20.15039,212
-17.20109,20.15846,212
-16.80143,20.16749,212
-16.40185,20.17578,212
-16.06894,20.1821,212
-15.66952,20.18897,212
-15.33673,20.1941,212
-14.93745,20.19953,212
-14.53824,20.20416,212
-14.20561,20.20742,212
-13.80651,20.21062,212
-13.47397,20.21268,212
-13.07496,20.21446,212
-12.67599,20.21547,212
-12.34354,20.21574,212
-11.94462,20.2154,212
-11.6122,20.21456,212
-11.21332,20.21289,212
-10.88091,20.21098,212
-10.48203,20.20805,212
-10.14962,20.2051,212
-9.750716,20.20095,212
-9.418282,20.19702,212
-9.019337,20.19171,212
-8.620358,20.1858,212
-8.287848,20.18042,212
-7.888796,20.17344,212
-7.489694,20.16589,212
-7.157067,20.15917,212
-6.824399,20.15208,212
-6.425137,20.1431,212
-6.092367,20.13522,212
-5.692975,20.12531,212
-5.293503,20.11492,212
-4.893949,20.10405,212
-4.627531,20.09655,212
-4.227829,20.08493,212
-3.828032,20.07287,212
-3.494792,20.06249,212
-3.094811,20.04966,212
-2.694725,20.03643,212
-2.42794,20.02739,212
-2.02767,20.0135,212
-1.560544,19.99684,212
-1.226784,19.98463,212
-0.8929408,19.97217,212
-0.5590588,19.95937,212
-0.09169094,19.94058,212
0.2421767,19.92682,212
0.5760911,19.91292,212
0.9769162,19.89631,212
1.311054,19.8826,212
1.779024,19.86371,212
2.046531,19.85314,212
2.447933,19.83767,212
2.849493,19.8227,212
Frame,x,y,z
-320,34.83042,212
-320,34.78147,212
-319.8795,34.36005,212
-319.8795,34.36005,212
-319.8795,34.36005,212
-319.8759,34.35807,212
-319.8759,34.35807,212
-319.8721,34.35614,212
-319.8261,34.33761,212
-319.8215,34.33617,212
-319.7975,34.32959,212
-319.7823,34.32613,212
-319.7443,34.31944,212
-319.721,34.31647,212
-319.6709,34.3124,212
-319.6441,34.31128,212
-319.6162,34.31076,212
-319.572,34.31109,212
-319.5252,34.31273,212
-319.4841,34.31509,212
-319.4324,34.31908,212
-319.3872,34.32336,212
-319.3402,34.32849,212
-319.2813,34.33576,212
-319.2302,34.34272,212
-319.1664,34.35213,212
-319.1112,34.36084,212
-319.0309,34.37432,212
-318.9591,34.38706,212
-318.8973,34.39847,212
-318.8208,34.41311,212
-318.755,34.42607,212
-318.6874,34.43971,212
-318.6039,34.45695,212
-318.5178,34.47511,212
-318.4292,34.49415,212
-318.3534,34.51068,212
-318.2602,34.53128,212
-318.1644,34.55267,212
-318.0827,34.57109,212
-317.9994,34.59003,212
-317.8971,34.61341,212
-317.7924,34.63748,212
-317.7212,34.65388,212
-317.6125,34.67903,212
-317.5201,34.70044,212
-317.407,34.72666,212
-317.2917,34.75342,212
-317.174,34.78069,212
-317.054,34.80844,212
-316.9728,34.82719,212
-316.849,34.85568,212
-316.6805,34.89428,212
-316.6164,34.90892,212
-316.4645,34.94341,212
-316.3542,34.9683,212
-316.2424,34.99338,212
-316.1292,35.01865,212
-315.9682,35.05429,212
-315.8749,35.07479,212
-315.7095,35.11085,212
-315.5896,35.13673,212
-315.4683,35.16271,212
-315.3209,35.19398,212
-315.1965,35.22009,212
-315.0455,35.25148,212
-314.8925,35.28291,212
-314.7635,35.3091,212
-314.6331,35.33529,212
-314.475,35.36668,212
-314.315,35.39802,212
-314.1802,35.42408,212
-314.0167,35.45526,212
-313.8791,35.48116,212
-313.7122,35.51211,212
-313.5436,35.5429,212
-313.4017,35.56843,212
-313.2586,35.59382,212
-313.0561,35.62912,212
-312.8807,35.65913,212
-312.7332,35.68394,212
-312.5845,35.70856,212
-312.4044,35.73786,212
-312.2227,35.76687,212
-312.0393,35.79556,212
-311.9161,35.81451,212
-311.7611,35.83798,212
-311.5735,35.86583,212
-311.3843,35.8933,212
-311.2254,35.91591,212
-311.0011,35.9471,212
-310.8395,35.96906,212
-310.6768,35.9907,212
-310.4472,36.02052,212
-310.3482,36.03312,212
-310.1489,36.05797,212
-309.9481,36.08237,212
